year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1964-65,16,3,8,2,0,MJHL,24,Winnipeg Rangers,5
1965-66,17,1,10,1,0,MJHL,14,Winnipeg Rangers,2
1966-67,18,5,26,15,0,MJHL,36,Winnipeg Rangers,20
1969-70,21,7,42,9,0,CHL,63,Omaha Knights,16
1970-71,22,8,111,25,0,CHL,67,Omaha Knights,33
1971-72,23,10,109,20,0,CHL,71,Omaha Knights,30
1973-74,25,8,88,36,0,CHL,58,Fort Worth Wings,44
1974-75,26,6,42,10,0,AHL,38,2 Teams,16
1974-75,26,3,10,0,0,AHL,9,Baltimore Clippers,3
1974-75,26,3,32,10,0,AHL,29,Providence Reds,13
1975-76,27,4,48,25,0,AHL,71,Springfield Indians,29
1976-77,28,2,4,3,0,CHL,8,Oklahoma City Blazers,5
1978-79,30,13,44,25,0,W.German,51,Dusseldorfer EG,38
1979-80,31,13,36,23,0,W.German,45,Dusseldorfer EG,36
1980-81,32,0,0,1,0,W.German,2,Dusseldorfer EG,1
1980-81,32,7,26,20,0,Swiss,28,SC Bern,27
