average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
16:06,0,6,0,0,0,NHL,24,4,0,77,-1,38,0,0,0,0,0,2,0,2005-06,VAN,0,0,6,0,0.0,628,39,[]
24:16,0,42,2,0,0,NHL,25,17,0,134,1,203,0,6,0,6,0,13,0,2006-07,VAN,12,0,30,0,5.9,1966,81,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-27'}, {'link': '/awards/voting-2007.html#norris', 'name': 'Norris-24'}]"
23:24,153,12,1,0,33,NHL,26,5,0,90,-11,64,0,1,0,1,0,5,16,2007-08,VAN,2,52,10,39,3.1,795,34,[]
23:29,343,43,2,0,59,NHL,27,10,0,97,-4,153,0,6,0,5,2,20,29,2008-09,VAN,11,112,32,55,7.2,1691,72,[]
21:49,228,22,0,0,59,NHL,28,13,0,85,-5,95,0,2,0,1,0,6,30,2009-10,VAN,3,70,19,31,3.2,1200,55,[]
22:28,223,22,2,0,93,NHL,29,14,0,73,32,105,0,5,0,1,0,2,50,2010-11,VAN,6,104,16,41,5.7,1483,66,"[{'link': '/awards/voting-2011.html#AS', 'name': 'AS-20'}]"
23:38,355,44,2,0,106,NHL,30,28,0,94,12,166,0.0,6,1,2,0,8,29,2011-12,VAN,8,159,36,68,4.8,1844,78,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-20'}, {'link': '/awards/voting-2012.html#norris', 'name': 'Norris-18'}]"
21:56,162,12,1,0,50,NHL,31,5,0,48,6,77,0,4,0,2,0,1,21,2012-13,VAN,6,60,6,23,7.8,790,36,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-28'}]"
22:46,338,24,1,0,130,NHL,32,13,1,104,-8,167,100.0,3,0,1,0,7,32,2013-14,VAN,4,144,20,55,2.4,1731,76,[]
20:50,206,14,1,0,93,NHL,33,8,0,77,0,99,0,4,0,0,1,1,19,2014-15,VAN,4,109,10,64,4.0,1250,60,[]
21:01,249,15,1,0,108,NHL,34,7,0,99,-7,109,0,2,0,2,0,4,13,2015-16,ANA,4,152,11,51,3.7,1492,71,[]
18:45,197,14,1,0,100,NHL,35,9,0,63,0,94,0,2,0,1,0,2,13,2016-17,ANA,3,173,11,54,3.2,1519,81,[]
