year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,17,6,138,21,0,QMJHL,64,Sherbrooke Castors,27
1974-75,18,38,150,47,0,QMJHL,69,Sherbrooke Castors,85
1975-76,19,56,128,77,0,QMJHL,68,Sherbrooke Castors,133
1977-78,21,8,34,8,0,CHL,14,Tulsa Oilers,16
1978-79,22,14,38,19,0,CHL,49,Tulsa Oilers,33
1979-80,23,19,58,12,0,CHL,41,Salt Lake Golden Eagles,31
1980-81,24,2,4,1,0,CHL,8,Salt Lake Golden Eagles,3
1980-81,24,17,42,26,0,IHL,42,Muskegon Mohawks,43
1981-82,25,25,45,23,0,AHL,48,Erie Blades,48
1982-83,26,24,24,27,0,AHL,61,Baltimore Skipjacks,51
1983-84,27,16,36,16,0,AHL,71,Baltimore Skipjacks,32
1984-85,28,23,90,35,0,IHL,83,2 Teams,58
1984-85,28,16,65,24,0,IHL,55,Indianapolis Checkers,40
1984-85,28,7,25,11,0,IHL,28,Salt Lake Golden Eagles,18
1985-86,29,6,37,38,0,IHL,74,Salt Lake Golden Eagles,44
1986-87,30,16,44,32,0,IHL,67,2 Teams,48
1986-87,30,2,12,3,0,IHL,9,Salt Lake Golden Eagles,5
1986-87,30,14,32,29,0,IHL,58,Peoria Rivermen,43
