league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,20,1,0,0,,MTL,[],0.0,0,0,-1,0,0,1992-93,,0,0,0,0
NHL,2,0,21,0,0,0,,MTL,[],0,0,0,-2,0,0,1993-94,,0,2,0,0
NHL,41,1,22,35,7,0,,MTL,[],17.1,6,1,0,6,0,1994-95,,0,86,0,1
NHL,80,2,23,101,25,2,,MTL,[],8.9,9,16,-2,9,0,1995-96,,0,167,0,14
NHL,65,0,24,76,21,1,,MTL,[],10.5,7,13,-14,8,0,1996-97,,1,97,0,12
NHL,63,0,25,43,10,0,,MTL,[],9.3,3,6,-8,4,0,1997-98,,1,110,0,6
NHL,69,2,26,102,27,1,894,MTL,[],9.8,10,17,6,10,0,1998-99,12:57,0,88,0,16
NHL,64,2,27,94,21,1,843,MTL,[],8.5,8,13,-1,8,0,1999-00,13:10,0,61,0,12
NHL,69,1,28,92,26,7,759,NJD,[],8.7,6,18,11,8,0,2000-01,11:00,2,97,0,11
NHL,21,0,29,33,2,0,244,NJD,[],0.0,0,2,-3,0,0,2001-02,11:38,0,25,0,2
NHL,77,0,30,85,20,2,915,NJD,[],8.2,7,13,7,7,0,2002-03,11:53,0,115,0,11
NHL,61,2,31,76,27,0,775,NJD,[],18.4,10,13,0,14,0,2003-04,12:42,4,76,0,13
NHL,31,0,33,26,4,0,258,PHI,[],3.8,0,3,-2,1,1,2005-06,8:20,0,45,1,2
