average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
9:25,0,0,0,0,0,NHL,20,0,0,0,0,1,0,0,0,0,0,0,0,2006-07,NYI,0,0,0,0,0.0,28,3,[]
11:40,120,15,1,0,6,NHL,21,6,8,22,1,67,29.6,7,19,1,0,1,28,2007-08,NYI,8,60,7,16,11.9,595,51,[]
16:17,164,25,0,0,18,NHL,22,11,14,32,-17,78,31.1,5,31,2,0,7,32,2008-09,NYI,7,90,18,22,9.0,863,53,[]
15:25,213,35,2,1,31,NHL,23,12,10,40,-2,133,47.6,16,11,0,3,3,39,2009-10,NYI,17,111,18,29,12.8,940,61,[]
18:41,356,46,3,1,32,NHL,24,15,34,43,-17,182,30.6,18,77,5,0,7,55,2010-11,NYI,24,118,22,54,13.2,1439,77,[]
15:27,283,15,0,0,22,NHL,25,10,29,30,-11,137,31.9,5,62,0,0,0,37,2011-12,TOT,5,144,10,33,3.6,1143,74,[]
13:04,49,0,0,0,4,NHL,25,0,2,6,-11,20,25.0,0,6,0,0,0,9,2011-12,NYI,0,36,0,5,0.0,209,16,[]
16:06,234,15,0,0,18,NHL,25,10,27,24,0,117,32.5,5,56,0,0,0,28,2011-12,CGY,5,108,10,28,4.3,934,58,[]
12:10,95,12,1,1,12,NHL,26,6,40,20,-4,48,46.5,5,46,0,0,0,7,2012-13,TOT,6,95,6,10,12.5,511,42,[]
12:17,84,7,1,1,10,NHL,26,3,37,14,-9,44,45.7,3,44,0,0,0,6,2012-13,CGY,4,72,3,9,9.1,406,33,[]
11:41,11,5,0,0,2,NHL,26,3,3,6,5,4,60.0,2,2,0,0,0,1,2012-13,CBJ,2,23,3,1,50.0,105,9,[]
12:04,193,16,0,0,14,NHL,27,11,10,36,-2,107,58.8,5,7,0,0,0,22,2013-14,CBJ,5,193,11,15,4.7,736,61,[]
15:17,269,31,5,0,11,NHL,28,14,7,65,6,147,77.8,16,2,0,0,1,16,2014-15,PIT,16,188,15,19,10.9,932,61,[]
17:38,251,36,3,2,35,NHL,29,18,276,58,-9,142,48.8,8,290,2,0,6,31,2015-16,COL,12,173,24,25,8.5,1428,81,[]
14:59,197,20,1,1,22,NHL,30,12,114,58,-19,103,46.3,5,132,2,0,0,35,2016-17,COL,8,129,12,18,7.8,1154,77,[]
