won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,WHA,3,EDO,111,31,0,113,0,9,0,-1.03,0,0,0,0,0,0,0,.877,1973-74,73,4.86,0,64
,0,WHA,2,PHR,100,32,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1974-75,0,6.00,0,0
,0,WHA,5,PHR,298,33,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1975-76,0,3.42,0,0
