bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,0,0,9.07,0,0,NHL,0,30,0,0,0,0,0,0,13,0,1968-69,TOR,2,,0,0,0,3,86
0,0,0,6.00,0,0,NHL,0,32,0,0,0,0,0,0,12,0,1970-71,PHI,2,,0,0,0,2,120
