league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,0,3,20,233,62,10,,CGS,"[{'link': '/awards/voting-1976.html#calder', 'name': 'Calder-3'}]",12.9,18,32,-6,30,5,1975-76,,7,44,2,20
NHL,0,1,21,268,78,13,,CLE,[],10.4,24,50,4,28,0,1976-77,,4,68,0,37
NHL,76,4,22,198,71,8,,CLE,[],18.2,30,35,-26,36,2,1977-78,,4,50,0,27
NHL,78,3,23,191,90,19,,TOT,[],16.2,23,59,-15,31,2,1978-79,,6,71,0,40
NHL,2,0,23,2,0,0,,MNS,[],0.0,0,0,-1,0,0,1978-79,,0,0,0,0
NHL,76,3,23,189,90,19,,WSH,[],16.4,23,59,-14,31,2,1978-79,,6,71,0,40
NHL,27,0,24,58,27,7,,WSH,[],17.2,8,17,0,10,1,1979-80,,1,8,0,10
NHL,80,5,25,242,97,14,,WSH,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-7'}]",20.7,32,47,-7,50,2,1980-81,,16,87,0,33
NHL,80,1,26,268,136,35,,WSH,"[{'link': '/awards/voting-1982.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1982.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1982.html#hart', 'name': 'Hart-6'}]",22.4,38,76,-4,60,2,1981-82,,20,128,1,40
NHL,0,2,27,185,81,13,,WSH,[],16.8,19,50,-21,31,0,1982-83,,12,71,0,37
NHL,71,2,28,130,60,15,,MNS,[],13.1,10,43,-17,17,0,1983-84,,7,42,0,28
NHL,71,3,29,126,60,15,,MNS,[],15.1,14,41,-2,19,0,1984-85,,5,56,1,25
NHL,70,2,30,135,58,8,,MNS,[],15.6,20,37,13,21,0,1985-86,,1,67,0,29
NHL,67,0,31,144,46,8,,MNS,[],11.1,12,30,5,16,0,1986-87,,4,52,1,21
NHL,22,0,32,45,11,2,,MNS,[],15.6,5,4,1,7,0,1987-88,,2,15,0,2
NHL,6,0,33,6,1,0,,MNS,[],0.0,0,1,0,0,0,1988-89,,0,2,0,1
