pim,team,assists,plus_minus,points,league,games_played,year,age,goals
40,HC Kometa Brno Jr.,21,0,43,CzRep-Jr.,42,1997-98,17,22
25,Seattle Thunderbirds,15,0,33,WHL,44,1998-99,18,18
131,2 Teams,44,42,91,WHL,68,1999-00,19,47
12,Seattle Thunderbirds,5,8,9,WHL,7,1999-00,19,4
119,Kootenay Ice,39,34,82,WHL,61,1999-00,19,43
120,Kootenay Ice,48,19,85,WHL,58,2000-01,20,37
6,Czech Republic,2,8,7,WJC-A,7,2000-01,20,5
30,Chicago Wolves,3,-8,7,AHL,41,2001-02,21,4
17,Greenville Grrrowl,5,1,10,ECHL,12,2001-02,21,5
62,Chicago Wolves,9,7,21,AHL,72,2002-03,22,12
115,Chicago Wolves,23,6,34,AHL,61,2003-04,23,11
32,Pelicans Lahti,1,0,2,Finland,9,2004-05,24,1
28,HC Znojemsti Orli Znojmo,4,0,7,CzRep,15,2004-05,24,3
41,2 Teams,37,4,59,AHL,66,2005-06,25,22
21,Providence Bruins,22,6,30,AHL,35,2005-06,25,8
20,Springfield Falcons,15,-2,29,AHL,31,2005-06,25,14
18,Springfield Falcons,8,-16,13,AHL,19,2006-07,26,5
44,MODO Hockey Ornskoldsvik,1,0,3,Sweden,16,2006-07,26,2
73,HC Bili Tygri Liberec,5,0,9,CzRep,23,2007-08,27,4
14,HC Ambri-Piotta,3,0,5,Swiss,10,2007-08,27,2
129,HC Bili Tygri Liberec,21,0,25,CzRep,51,2008-09,28,4
42,HC Bili Tygri Liberec,8,0,15,CzRep,50,2009-10,29,7
10,2 Teams,10,0,11,Slovakia,16,2010-11,30,1
2,HC Kosice,1,0,1,Slovakia,4,2010-11,30,0
8,Dukla Trencin,9,0,10,Slovakia,12,2010-11,30,1
