pim,team,assists,plus_minus,points,league,games_played,year,age,goals
79,Barrie Flyers,6,0,9,OHA-Jr.,28,1945-46,17,3
133,Barrie Flyers,16,0,24,OHA-Jr.,31,1946-47,18,8
72,Barrie Flyers,21,0,28,OHA-Jr.,35,1947-48,19,7
41,Buffalo Bisons,3,0,5,AHL,35,1948-49,20,2
45,Houston Huskies,10,0,13,USHL,36,1948-49,20,3
10,Buffalo Bisons,1,0,1,AHL,11,1949-50,21,0
87,Louisville Blades,14,0,17,USHL,54,1949-50,21,3
147,Hershey Bears,8,0,10,AHL,64,1950-51,22,2
111,Hershey Bears,7,0,9,AHL,57,1951-52,23,2
90,Hershey Bears,8,0,12,AHL,62,1952-53,24,4
42,Hershey Bears,12,0,14,AHL,24,1953-54,25,2
96,Pittsburgh Hornets,20,0,22,AHL,56,1954-55,26,2
95,Pittsburgh Hornets,13,0,14,AHL,54,1955-56,27,1
39,Owen Sound Mercurys,11,0,17,OHA-Sr.,26,1956-57,28,6
6,Chatham Maroons,0,0,0,OHA-Sr.,1,1957-58,29,0
38,Collingwood Georgians,26,0,30,OHA-Sr.,37,1966-67,38,4
45,Barrie Flyers,23,0,24,OHA-Sr.,40,1967-68,39,1
6,Barrie Flyers,1,0,1,OHA-Sr.,3,1968-69,40,0
