pim,team,assists,plus_minus,points,league,games_played,year,age,goals
30,Lac St-Louis Royals Espoir AA,13,0,31,QMEAA,22,2009-10,15,18
2,Lac St-Louis Lions,0,0,0,QMAAA,3,2009-10,15,0
54,Cape Breton Screaming Eagles,4,-28,12,QMJHL,61,2010-11,16,8
10,Canada Qu\xc3\xa9bec U17,3,0,5,WHC-17,6,2010-11,16,2
0,Canada U18,0,-1,0,WJC-18,7,2011-12,17,0
65,Cape Breton Screaming Eagles,43,-10,70,QMJHL,66,2011-12,17,27
0,QMJHL All-Stars,0,-2,0,Jr Super Ser,2,2012-13,18,0
41,Cape Breton Screaming Eagles,26,-14,42,QMJHL,34,2012-13,18,16
2,QMJHL All-Stars,0,-1,0,Jr Super Ser,1,2013-14,19,0
42,Cape Breton Screaming Eagles,29,-3,41,QMJHL,39,2013-14,19,12
45,Drummondville Voltigeurs,14,2,24,QMJHL,27,2013-14,19,10
38,Rochester Americans,14,1,21,AHL,63,2014-15,20,7
48,Rochester Americans,17,14,30,AHL,56,2015-16,21,13
6,Rochester Americans,2,-1,5,AHL,8,2016-17,22,3
