pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Guelph Biltmores,0,0,2,OHA-Jr.,15,1949-50,17,2
8,Guelph Biltmores,3,0,3,M-Cup,11,1949-50,17,0
0,Guelph Biltmores,1,0,1,OHA-Jr.,5,1950-51,18,0
16,Guelph Biltmores,4,0,6,OHA-Jr.,10,1951-52,19,2
2,Guelph Biltmores,1,0,3,M-Cup,4,1951-52,19,2
11,Providence Reds,3,0,7,AHL,8,1955-56,23,4
6,Providence Reds,1,0,2,AHL,5,1956-57,24,1
12,Providence Reds,2,0,3,AHL,5,1957-58,25,1
16,Cleveland Barons,2,0,2,AHL,7,1959-60,27,0
8,Cleveland Barons,1,0,1,AHL,4,1960-61,28,0
10,Cleveland Barons,2,0,3,AHL,6,1961-62,29,1
20,Baltimore Clippers,1,0,1,AHL,9,1966-67,34,0
