year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1939-40,16,4,0,1,0,N-SJHL,2,Saskatoon Dodgers,5
1940-41,17,1,2,6,0,N-SJHL,2,Saskatoon Jr. Quakers,7
1940-41,17,7,14,4,0,M-Cup,12,Saskatoon Jr. Quakers,11
1941-42,18,3,4,5,0,SSHL,9,Saskatoon Quakers,8
1941-42,18,2,4,3,0,Al-Cup,5,Saskatoon Quakers,5
1942-43,19,3,4,3,0,AHL,4,Cleveland Barons,6
1943-44,20,3,18,2,0,SSHL,4,Saskatoon Navy,5
1943-44,20,0,0,2,0,NWIHL,2,New Westminster Royals,2
1944-45,21,7,12,2,0,WNDHL,6,Winnipeg Navy,9
1956-57,33,2,6,1,0,WHL,8,Edmonton Flyers,3
1959-60,36,0,0,1,0,WHL,11,Vancouver Canucks,1
