shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,won,bad_start,team
171,.500,0,160,290,5,0,2014-15,0,3,2.28,NHL,4,11,82,2.45,1,2,.936,26,0,0,0,SC,1,CHI
