average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,5,1,0,NHL,20,2,4,5,13,3,0,0,0,1984-85,CGY,3,2,[],23.1,,9
,33,3,2,NHL,21,19,39,19,117,10,0,2,0,1985-86,CGY,12,21,[],10.3,,55
,8,0,1,NHL,22,3,24,4,31,4,0,0,0,1986-87,CGY,5,3,[],16.1,,24
,19,1,2,NHL,23,11,66,11,69,5,0,1,0,1987-88,CGY,7,12,[],10.1,,29
,13,0,1,NHL,24,8,27,6,65,4,0,0,0,1988-89,TOT,5,8,[],7.7,,51
,8,0,1,NHL,24,4,23,5,49,3,0,0,0,1988-89,CGY,4,4,[],8.2,,35
,5,0,0,NHL,24,4,4,1,16,1,0,0,0,1988-89,MNS,1,4,[],6.3,,16
,15,0,0,NHL,25,10,31,-4,75,3,0,2,0,1989-90,MNS,3,12,[],4.0,,64
,17,1,3,NHL,26,6,30,-2,73,7,1,0,0,1990-91,MNS,11,6,[],15.1,,52
,19,2,1,NHL,27,6,30,-26,112,7,4,0,1,1991-92,SJS,12,7,[],10.7,,66
,7,0,1,NHL,28,3,28,-18,37,1,1,1,0,1992-93,SJS,3,4,[],8.1,,28
