year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,18,40,0,45,0,High-MN,25,Moorhead Spuds,85
1994-95,19,13,44,33,0,WCHA,44,University of Minnesota,46
1995-96,20,13,24,24,0,WCHA,41,University of Minnesota,37
1996-97,21,25,37,21,0,WCHA,42,University of Minnesota,46
1997-98,22,11,16,26,0,WCHA,32,University of Minnesota,37
1998-99,23,28,35,36,0,ECHL,63,Richmond Renegades,64
1999-00,24,7,2,6,2,AHL,15,Kentucky Thoroughblades,13
1999-00,24,0,0,1,1,IHL,1,Cleveland Lumberjacks,1
1999-00,24,32,32,35,27,ECHL,44,Richmond Renegades,67
2000-01,25,38,36,50,17,AHL,77,Kentucky Thoroughblades,88
2000-01,25,0,0,2,0,WC-A,9,United States,2
2001-02,26,19,42,41,-23,AHL,63,Cleveland Barons,60
2002-03,27,14,12,27,-21,AHL,53,Cleveland Barons,41
2003-04,28,15,20,21,4,AHL,74,Bridgeport Sound Tigers,36
2004-05,29,9,12,9,0,AHL,38,Bridgeport Sound Tigers,18
2005-06,30,17,34,31,0,Germany,49,Kassel Huskies,48
2006-07,31,18,0,22,0,German-2,50,Kassel Huskies,40
