league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,28,0,21,2,0,0,,STL,[],0.0,0,0,-2,0,0,1989-90,,0,124,0,0
NHL,24,0,22,2,0,0,,QUE,[],0.0,0,0,-4,0,0,1990-91,,0,104,0,0
NHL,44,0,23,9,1,0,,QUE,[],0.0,0,1,-3,0,0,1991-92,,0,164,0,1
NHL,34,0,24,14,2,0,,QUE,[],0.0,0,2,0,0,0,1992-93,,0,64,0,2
NHL,49,0,25,15,4,0,,QUE,[],0.0,0,4,-1,0,0,1993-94,,0,101,0,4
NHL,28,1,26,8,3,0,,STL,[],37.5,3,0,0,3,0,1994-95,,0,89,0,0
NHL,51,1,27,12,5,0,,STL,[],25.0,3,2,-1,3,0,1995-96,,0,100,0,2
NHL,64,0,28,21,3,0,,STL,[],4.8,1,2,-8,1,0,1996-97,,0,121,0,2
NHL,60,0,29,17,2,0,,STL,[],5.9,1,1,-4,1,0,1997-98,,0,105,0,1
NHL,63,0,30,23,8,0,326,STL,[],8.7,2,6,0,2,0,1998-99,5:10,0,149,0,6
