giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,15,1,20,0,0,13,2,0,0,117,NYI,0,0,[],7.7,1,1,-1,1,0,0,2005-06,0,7:47,0,4,0,1
7,NHL,57,1,22,135,64,40,10,53,0,472,BOS,4,52.5,[],17.5,7,3,0,7,149,0,2007-08,19,8:16,0,19,0,3
10,NHL,50,0,23,136,88,56,9,46,0,563,TOT,16,53.4,[],7.1,3,5,2,4,156,1,2008-09,23,11:15,0,16,0,5
4,NHL,33,0,23,33,45,30,3,30,0,319,BOS,8,62.1,[],0.0,0,3,-1,0,54,0,2008-09,10,9:40,0,10,0,3
6,NHL,17,0,23,103,43,26,6,16,0,244,ANA,8,49.8,[],15.4,3,2,3,4,102,1,2008-09,13,14:20,0,6,0,2
17,NHL,67,0,24,244,134,88,13,80,2,823,TOT,15,45.0,[],5.7,5,8,-9,5,200,0,2009-10,33,12:17,0,27,1,5
15,NHL,50,0,24,200,104,70,11,57,1,646,ANA,12,43.5,[],5.7,4,7,-7,4,154,0,2009-10,32,12:56,0,21,1,5
2,NHL,17,0,24,44,30,18,2,23,1,177,PHX,3,51.1,[],5.6,1,1,-2,1,46,0,2009-10,1,10:24,0,6,0,0
6,NHL,56,1,26,144,69,37,7,46,0,493,TOT,6,53.4,[],8.1,3,4,-6,3,165,0,2011-12,10,8:48,0,37,0,4
0,NHL,5,0,26,13,8,3,1,5,0,55,PHX,0,58.1,[],0.0,0,1,-1,0,18,0,2011-12,1,10:58,0,0,0,1
6,NHL,51,1,26,131,61,34,6,41,0,438,MTL,6,52.9,[],8.8,3,3,-5,3,147,0,2011-12,9,8:35,0,37,0,3
