average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,45,3,0,NHL,19,9,227,-27,164,30,4,0,2,1985-86,TOR,34,11,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-1986.html#calder', 'name': 'Calder-2'}]",20.7,,66
,60,1,0,NHL,20,16,271,-23,246,22,15,0,7,1986-87,TOR,37,23,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-10'}]",15.0,,80
,23,1,0,NHL,21,7,80,-13,93,8,4,0,4,1987-88,TOR,12,11,[],12.9,,28
,11,1,0,NHL,22,3,66,-3,30,4,3,0,1,1988-89,TOR,7,4,[],23.3,,15
,26,2,0,NHL,23,5,116,2,85,11,7,0,3,1989-90,TOR,18,8,[],21.2,,38
,34,2,0,NHL,24,13,152,-5,181,14,4,0,3,1990-91,TOR,18,16,[],9.9,,63
,40,4,0,NHL,25,13,123,-14,158,12,7,0,8,1991-92,TOR,19,21,[],12.0,,43
,39,5,0,NHL,26,15,193,2,146,15,2,0,7,1992-93,TOR,17,22,[],11.6,,66
,76,8,0,NHL,27,19,115,10,275,25,21,0,11,1993-94,TOR,46,30,"[{'link': '/awards/voting-1994.html#AS', 'name': 'AS-9'}]",16.7,,64
,30,0,0,NHL,28,15,45,-1,95,7,5,0,3,1994-95,QUE,12,18,"[{'link': '/awards/voting-1995.html#AS', 'name': 'AS-5'}]",12.6,,37
,58,3,0,NHL,29,16,76,-5,237,24,8,0,10,1995-96,TOT,32,26,[],13.5,,71
,43,2,0,NHL,29,11,60,-12,192,18,6,0,8,1995-96,NYI,24,19,[],12.5,,58
,15,1,0,NHL,29,5,16,7,45,6,2,0,2,1995-96,TOR,8,7,[],17.8,,13
,49,6,0,NHL,30,13,75,-2,212,24,6,0,6,1996-97,TOR,30,19,[],14.2,,65
,19,3,0,NHL,31,4,80,-21,140,8,4,0,3,1997-98,TOR,12,7,[],8.6,,47
15:51,48,3,0,NHL,32,12,37,-24,215,21,11,0,4,1998-99,TOT,32,16,[],14.9,1220,77
15:38,42,2,0,NHL,32,10,35,-25,171,17,11,0,4,1998-99,TBL,28,14,[],16.4,1016,65
17:01,6,1,0,NHL,32,2,2,1,44,4,0,0,0,1998-99,DET,4,2,[],9.1,204,12
12:09,6,1,0,NHL,33,2,34,-5,63,4,0,0,0,1999-00,TOT,4,2,[],6.3,401,33
12:38,2,0,0,NHL,33,0,13,-2,27,2,0,0,0,1999-00,CHI,2,0,[],7.4,164,13
11:50,4,1,0,NHL,33,2,21,-3,36,2,0,0,0,1999-00,TOR,2,2,[],5.6,237,20
