average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,19,0,0,0,0,0,0,0,0,1964-65,BOS,0,0,[],0,,1
,4,0,0,NHL,22,3,2,-5,12,0,0,0,1,1967-68,BOS,0,4,[],0.0,,12
,31,1,0,NHL,23,19,49,19,66,7,1,0,4,1968-69,BOS,8,23,[],12.1,,51
,35,1,0,NHL,24,22,79,22,104,9,0,0,4,1969-70,BOS,9,26,[],8.7,,70
,79,3,0,NHL,25,51,100,59,175,17,4,0,7,1970-71,BOS,21,58,[],12.0,,77
,52,3,0,NHL,26,27,103,42,150,22,1,0,2,1971-72,BOS,23,29,[],15.3,,74
,68,3,0,NHL,27,35,100,5,169,23,6,0,4,1972-73,BOS,29,39,[],17.2,,76
,89,2,2,NHL,28,52,111,49,156,23,5,0,7,1973-74,BOS,30,59,"[{'link': '/awards/nhl_all_star.html#1974', 'name': None}]",19.2,,0
,33,3,0,NHL,29,19,24,7,75,9,2,0,3,1974-75,BOS,11,22,[],14.7,,42
,71,6,0,NHL,30,36,87,30,169,19,9,0,7,1975-76,BOS,28,43,[],16.6,,0
,52,3,0,NHL,31,26,76,4,105,12,3,0,11,1976-77,BOS,15,37,"[{'link': '/awards/voting-1977.html#AS', 'name': 'AS-11'}]",14.3,,65
,62,2,0,NHL,32,36,69,34,134,23,1,0,2,1977-78,BOS,24,38,[],17.9,,76
,67,4,0,NHL,33,28,63,16,133,17,10,0,12,1978-79,BOS,27,40,"[{'link': '/awards/voting-1979.html#AS', 'name': 'AS-13'}]",20.3,,75
,32,2,1,NHL,34,9,19,-3,60,7,3,1,11,1979-80,BOS,11,21,[],18.3,,44
,60,2,0,NHL,35,26,80,17,111,18,7,0,9,1980-81,BOS,25,35,[],22.5,,77
,43,1,0,NHL,36,21,59,-17,90,9,3,0,10,1981-82,BOS,12,31,[],13.3,,64
,15,1,0,NHL,37,8,20,2,36,3,1,0,3,1982-83,BOS,4,11,[],11.1,,65
