assists,team,goals,year,games_played,points,pim,age,plus_minus,league
11,Peterborough Petes,7,1956-57,52,18,15,18,0,OHA-Jr.
14,Peterborough Petes,8,1957-58,52,22,50,19,0,OHA-Jr.
28,Peterborough Petes,18,1958-59,46,46,47,20,0,OHA-Jr.
13,Hull-Ottawa Canadiens,6,1959-60,66,19,39,21,0,EPHL
7,Hull-Ottawa Canadiens,1,1960-61,40,8,56,22,0,EPHL
9,Hull-Ottawa Canadiens,5,1961-62,57,14,50,23,0,EPHL
33,Hull-Ottawa Canadiens,17,1962-63,64,50,51,24,0,EPHL
30,Hershey Bears,8,1963-64,72,38,31,25,0,AHL
15,Hershey Bears,7,1964-65,55,22,47,26,0,AHL
16,Hershey Bears,7,1965-66,67,23,24,27,0,AHL
12,Hershey Bears,9,1966-67,62,21,20,28,0,AHL
22,Hershey Bears,8,1967-68,69,30,65,29,0,AHL
46,Hershey Bears,28,1968-69,74,74,46,30,0,AHL
20,Hershey Bears,10,1969-70,60,30,8,31,0,AHL
18,Denver Spurs,14,1971-72,70,32,29,33,0,WHL
25,Denver Spurs,7,1972-73,47,32,64,34,0,WHL
