pim,team,assists,plus_minus,points,league,games_played,year,age,goals
46,Krefelder EV Jr.,14,0,24,Ger-Jr.,22,1998-99,16,10
6,Germany,2,0,3,WJ18-A,6,1998-99,16,1
50,EV Duisburg,12,0,15,German-3,41,1999-00,17,3
20,Germany,1,2,1,WJ18-A,6,1999-00,17,0
6,Krefeld Pinguine,0,0,1,Germany,9,1999-00,17,1
50,Duisburg EV,12,0,15,GerObL,41,1999-00,17,3
6,Krefeld Penguins,0,0,1,DEL,9,1999-00,17,1
12,EV Duisburg,2,0,3,German-3,6,2000-01,18,1
73,Krefeld Pinguine,11,0,14,Germany,58,2000-01,18,3
6,Germany,3,6,4,WJC-B,5,2000-01,18,1
73,Krefeld Penguins,11,0,14,DEL,58,2000-01,18,3
12,Duisburg EV,2,0,3,GerObL,6,2000-01,18,1
81,Krefeld Pinguine,17,0,24,Germany,46,2001-02,19,7
10,Germany,7,4,10,WJC-B,5,2001-02,19,3
8,Germany,0,-2,0,Olympics,7,2001-02,19,0
4,Germany,3,2,5,WC-A,7,2001-02,19,2
81,Krefeld Penguins,17,4,24,DEL,46,2001-02,19,7
54,Krefeld Pinguine,17,0,27,Germany,48,2002-03,20,10
8,Germany,0,-2,0,WC-A,7,2002-03,20,0
54,Krefeld Penguins,17,14,27,DEL,48,2002-03,20,10
43,Cleveland Barons,10,14,14,AHL,27,2003-04,21,4
2,Germany,0,-2,0,W-Cup,4,2004-05,22,0
103,Cleveland Barons,23,-12,35,AHL,79,2004-05,22,12
4,Germany,1,3,1,WC-A,6,2004-05,22,0
4,Germany,1,0,2,Olympics,5,2005-06,23,1
4,Germany,0,-1,0,Olympics,4,2009-10,27,0
0,Germany,1,0,2,WC-A,6,2009-10,27,1
52,Krefeld Pinguine,18,0,26,Germany,32,2012-13,30,8
10,Germany,2,0,5,WC-A,7,2012-13,30,3
52,Krefeld Penguins,18,4,26,DEL,32,2012-13,30,8
