year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,16,31,67,27,0,ON-Jr.B,37,St. Michael\'s Buzzers,58
1980-81,17,81,197,69,0,OMJHL,67,Oshawa Generals,150
1981-82,18,62,138,64,0,OHL,57,Oshawa Generals,126
1982-83,19,34,35,28,0,OHL,30,Oshawa Generals,62
1983-84,20,0,0,4,0,WJC-A,7,Canada,4
1984-85,21,5,12,2,0,WEC-A,10,Canada,7
1985-86,22,5,22,3,0,WEC-A,8,Canada,8
1986-87,23,6,6,2,0,WEC-A,10,Canada,8
1992-93,29,14,73,17,0,Germany,34,Berliner SC Preussen,31
1993-94,30,19,50,24,0,Germany,43,Berliner SC Preussen,43
1994-95,31,25,114,33,0,Germany,42,BSC Preussen Berlin,58
1995-96,32,32,56,28,0,Germany,43,EHC Eisbaren Berlin,60
1996-97,33,14,42,25,0,Germany,43,Berlin Capitals,39
1996-97,33,0,12,0,0,EuroHL,5,Berlin Capitals,0
1997-98,34,6,84,24,0,Germany,41,Berlin Capitals,30
