age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0,0,2,0,NHL,0,0,1931-32,0,0,1,,0,14,,NYR,3
21,SC,0,0,0,0,NHL,8,0,1932-33,0,0,1,,0,14,,NYR,1
22,,0,0,0,0,NHL,2,0,1933-34,0,0,0,,0,4,,NYR,0
23,,0,0,0,0,NHL,4,0,1934-35,0,0,0,,0,6,,NYR,0
24,,0,0,0,0,NHL,2,0,1935-36,0,0,2,,0,0,,CBH,2
26,SC,0,0,2,0,NHL,0,0,1937-38,0,0,5,,0,12,,CBH,7
28,,0,0,1,0,NHL,2,0,1939-40,0,0,0,,0,8,,CBH,1
29,,0,0,0,0,NHL,5,0,1940-41,0,0,0,,0,12,,CBH,0
30,,0,0,0,0,NHL,3,0,1941-42,0,0,0,,0,0,,CBH,0
32,,0,0,2,0,NHL,0,0,1943-44,0,0,0,,0,2,,CBH,2
33,,0,0,1,0,NHL,0,0,1944-45,0,0,2,,0,4,,DET,3
