assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
62,3,20,30,,5.3,1.3,17,,10,C,6.6,51,MNS,/players/h/hextade01.html,1,138,2,4,Dennis Hextall,13.2,1974,82,1,78,152
26,4,48,29,,7.2,1.2,35,,7,RW,8.4,19,MNS,/players/g/goldsbi01.html,0,73,12,3,Bill Goldsworthy,15.0,1974,74,1,74,321
35,3,29,27,,4.6,1.2,26,,9,LW,5.7,26,MNS,/players/g/grantda01.html,0,16,3,-1,Danny Grant,15.7,1974,64,0,78,185
37,1,18,32,,2.9,0.9,16,,9,LW,3.8,28,MNS,/players/p/parisjp01.html,0,42,2,-8,J.P. Parise,9.6,1974,55,0,78,188
28,2,16,29,,2.0,0.6,13,,11,C,2.7,17,MNS,/players/s/stanffr01.html,0,10,3,-14,Fred Stanfield,7.3,1974,44,0,71,218
24,2,19,25,,2.5,0.6,15,,4,C,3.1,20,MNS,/players/d/drouiju01.html,0,30,4,-11,Jude Drouin,9.5,1974,43,0,65,200
29,0,9,25,,2.4,3.4,6,,6,D,5.8,23,MNS,/players/g/gibbsba01.html,0,82,3,-17,Barry Gibbs,6.0,1974,38,0,76,151
20,0,17,36,,1.2,0.8,13,,4,C,2.0,16,MNS,/players/o/olivemu01.html,0,4,3,-13,Murray Oliver,11.6,1974,37,1,78,146
17,3,16,23,,1.1,0.7,15,,0,RW,1.8,17,MNS,/players/h/harvebu01.html,0,14,1,-11,Buster Harvey,8.4,1974,33,0,72,190
21,2,11,32,,0.4,1.1,9,,4,RW,1.5,15,MNS,/players/n/nannelo01.html,2,46,2,-1,Lou Nanne,7.9,1974,32,0,76,139
23,1,3,35,,1.3,2.6,2,,4,D,3.9,16,MNS,/players/b/bergmga01.html,3,66,1,-12,Gary Bergman,3.4,1974,26,0,57,87
19,0,4,27,,0.7,3.1,4,,2,D,3.8,17,MNS,/players/r/reidto01.html,0,81,0,-22,Tom Reid,3.4,1974,23,0,76,118
12,0,9,24,,0.2,0.5,7,,1,RW,0.8,11,MNS,/players/f/feathto01.html,0,4,0,-9,Tony Featherstone,9.8,1974,21,2,54,92
12,2,5,24,,0.3,5.2,5,,0,D,5.5,12,MNS,/players/o/obriede01.html,0,166,0,10,Dennis O'Brien,7.6,1974,17,0,77,66
7,0,1,27,,-1.0,0.8,1,,1,LW,-0.2,6,MNS,/players/g/gambuga01.html,0,9,0,5,Gary Gambucci,3.8,1974,8,0,42,26
7,0,0,24,,-0.2,2.3,0,,0,D,2.1,7,MNS,/players/b/barrefr01.html,0,12,0,-1,Fred Barrett,0.0,1974,7,0,40,31
3,0,3,23,,0.2,0.0,3,,0,LW,0.2,3,MNS,/players/l/langlal02.html,0,8,0,-6,Alain Langlais,6.7,1974,6,0,14,45
4,0,2,20,,0.2,0.2,2,,0,RW,0.4,4,MNS,/players/r/rogerjo01.html,0,0,0,1,John Rogers,15.4,1974,6,0,10,13
3,0,2,41,,-0.4,0.0,2,,0,LW,-0.4,3,MNS,/players/p/prentde01.html,0,4,0,-11,Dean Prentice,5.6,1974,5,0,24,36
3,0,1,23,,-0.5,0.2,0,,0,RW,-0.3,3,MNS,/players/h/holbrte01.html,0,4,1,-3,Terry Holbrook,5.3,1974,4,0,22,19
1,0,2,22,,0.0,0.0,2,,0,LW,0.1,1,MNS,/players/n/norriro01.html,0,0,0,-3,Rod Norrish,33.3,1974,3,0,9,6
1,0,0,21,,0.0,0.2,0,,0,D,0.3,1,MNS,/players/a/ahrench01.html,0,0,0,1,Chris Ahrens,0.0,1974,1,0,3,4
1,0,0,20,,0.0,0.0,0,,0,RW,0.1,1,MNS,/players/c/chinnri01.html,0,0,0,0,Rick Chinnick,0.0,1974,1,0,1,1
1,0,0,37,,-0.2,0.2,0,,0,D,0.0,1,MNS,/players/h/harrite01.html,0,4,0,-8,Ted Harris,0.0,1974,1,0,12,10
0,0,0,21,,-0.2,0.3,0,,0,D,0.1,0,MNS,/players/b/byersje01.html,0,0,0,-5,Jerry Byers,0.0,1974,0,0,10,11
0,0,0,20,,-0.5,0.1,0,,0,C,-0.4,0,MNS,/players/d/dunlobl01.html,0,2,0,-3,Blake Dunlop,0.0,1974,0,0,12,11
0,0,0,35,,0.0,0.0,0,,0,G,5.4,0,MNS,/players/m/maniace01.html,0,2,0,0,Cesare Maniago,,1974,0,0,40,0
0,0,0,28,,0.0,0.0,0,,0,D,0.0,0,MNS,/players/p/plagebi01.html,0,2,0,-1,Bill Plager,,1974,0,0,1,0
0,0,0,28,,0.0,0.0,0,,0,G,0.7,0,MNS,/players/r/rivarfe01.html,0,0,0,0,Fern Rivard,,1974,0,0,13,0
0,0,0,44,,0.0,0.0,0,,0,G,4.2,0,MNS,/players/w/worslgu01.html,0,0,0,0,Gump Worsley,,1974,0,0,29,0
