goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1973-74,59,960,0,0,0,0,0,0,Vernon Vikings,0,0,0,3.69,18,BCJHL,0,0,16,0,0,0
0,0,0,1974-75,138,2114,4,0,0,0,0,0,Medicine Hat Tigers,1,0,0,3.92,19,WCJHL,0,0,37,0,23,10
0,0,0,1975-76,150,2152,1,0,0,0,0,0,Medicine Hat Tigers,2,0,0,4.18,20,WCJHL,0,0,41,0,22,11
0,0,0,1976-77,165,2620,0,0,0,0,0,0,Binghamton Dusters,0,0,0,3.78,21,NAPro,0,0,48,0,0,0
0,0,0,1977-78,147,2057,3,0,0,0,0,0,Binghamton Dusters,0,0,0,4.29,22,AHL,0,0,39,0,12,19
0,0,0,1978-79,151,2315,3,0,0,0,0,0,Binghamton Dusters,0,0,0,3.91,23,AHL,0,0,41,0,19,17
0,0,0,1979-80,129,2092,5,0,0,0,0,0,Springfield Indians,2,0,0,3.70,24,AHL,0,0,37,0,15,14
0,0,0,1980-81,168,2543,4,0,0,0,0,0,Binghamton Whalers,2,0,0,3.96,25,AHL,0,0,47,0,15,25
0,0,0,1981-82,133,2733,4,0,0,0,0,0,Binghamton Whalers,2,0,0,2.92,26,AHL,0,0,46,0,27,13
0,0,0,1982-83,196,2700,5,0,0,0,0,0,Binghamton Whalers,0,0,0,4.36,27,AHL,0,0,48,0,23,18
0,0,0,1983-84,154,2495,6,0,0,0,0,0,Adirondack Red Wings,0,0,0,3.70,28,AHL,0,0,42,0,19,15
0,0,0,1984-85,176,2478,6,0,0,0,0,0,Adirondack Red Wings,0,0,0,4.26,29,AHL,0,0,43,0,13,22
