power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,5,1,0,NHL,1989-90,22,1,BUF,,0,4,0,0,4,,,25.0,1
1,4,1,0,NHL,1991-92,24,1,BUF,,0,0,-1,0,9,,,11.1,0
0,5,0,0,NHL,1992-93,25,0,BUF,,0,2,1,0,1,,,0.0,0
0,12,3,0,NHL,1995-96,28,1,PHI,,2,6,-1,0,11,,,9.1,1
0,7,4,1,NHL,1996-97,29,2,PHX,,2,4,-1,0,9,,,22.2,2
0,6,1,0,NHL,1997-98,30,1,PHX,,0,4,-3,0,3,,,33.3,1
0,7,1,0,NHL,1998-99,31,0,PHX,17:20,1,4,1,0,6,121,,0.0,0
0,4,0,0,NHL,1999-00,32,0,LAK,10:40,0,0,-1,0,2,43,,0.0,0
0,12,3,0,NHL,2000-01,33,1,NJD,10:55,2,0,-2,0,11,131,,9.1,1
