year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1915-16,20,4,14,1,0,PCHA,12,Victoria Aristocrats,5
1916-17,21,11,34,5,0,PCHA,24,Seattle Metropolitans,16
1917-18,22,4,15,3,0,PCHA,18,Seattle Metropolitans,7
1919-20,24,11,49,4,0,PCHA,22,Seattle Metropolitans,15
1920-21,25,23,20,5,0,PCHA,24,Seattle Metropolitans,28
1921-22,26,16,27,2,0,PCHA,24,Seattle Metropolitans,18
1922-23,27,23,70,4,0,PCHA,30,Seattle Metropolitans,27
1923-24,28,2,11,2,0,PCHA,13,Seattle Metropolitans,4
