assists,team,goals,year,games_played,points,pim,age,plus_minus,league
17,Estevan Bruins,19,1963-64,60,36,123,18,0,SJHL
38,Estevan Bruins,37,1964-65,55,75,148,19,0,SJHL
0,Minneapolis Bruins,0,1964-65,2,0,2,19,0,CPHL
35,Estevan Bruins,21,1965-66,35,56,152,20,0,SJHL
2,Buffalo Bisons,2,1966-67,7,4,16,21,0,AHL
7,Oklahoma City Blazers,5,1966-67,53,12,101,21,0,CPHL
10,Oklahoma City Blazers,11,1967-68,62,21,136,22,0,CPHL
20,Oklahoma City Blazers,12,1968-69,44,32,56,23,0,CHL
22,Salt Lake Golden Eagles,18,1969-70,57,40,54,24,0,WHL
13,Salt Lake Golden Eagles,8,1970-71,60,21,90,25,0,WHL
17,Salt Lake Golden Eagles,22,1971-72,72,39,86,26,0,WHL
13,Jacksonville Barons,4,1973-74,46,17,42,28,0,AHL
26,Philadelphia Firebirds,10,1974-75,71,36,39,29,0,NAPro
14,Roanoke Valley Rebels,11,1975-76,54,25,32,30,0,SHL
23,Oklahoma City Blazers,5,1976-77,46,28,83,31,0,CHL
