year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1988-89,15,20,102,13,0,SMHL,36,Swift Current Legionnaires,33
1989-90,16,14,119,18,0,WHL,67,Swift Current Broncos,32
1990-91,17,41,157,51,0,WHL,66,Swift Current Broncos,92
1991-92,18,36,185,46,0,WHL,63,Swift Current Broncos,82
1991-92,18,1,16,0,0,WJC-A,7,Canada,1
1992-93,19,24,76,41,0,WHL,37,Swift Current Broncos,65
1992-93,19,3,6,3,0,WJC-A,7,Canada,6
1993-94,20,14,160,27,0,AHL,65,Cape Breton Oilers,41
1994-95,21,16,184,15,0,AHL,70,Cape Breton Oilers,31
1995-96,22,6,158,12,0,AHL,31,Cape Breton Oilers,18
1996-97,23,4,34,3,0,IHL,10,Cleveland Lumberjacks,7
1999-00,26,5,86,15,-1,AHL,25,Wilkes-Barre Scranton Pens,20
2001-02,28,0,33,2,1,WC-A,7,Canada,2
2004-05,31,3,4,2,0,Swiss-2,7,EHC Biel-Bienne,5
2006-07,33,0,4,0,0,Swiss,4,EHC Basel,0
