pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Minot Top Guns,20,0,25,SJHL,12,1995-96,18,5
11,Providence Bruins,2,0,7,AHL,17,2000-01,23,5
0,Providence Bruins,0,0,0,AHL,2,2001-02,24,0
0,Providence Bruins,1,0,1,AHL,3,2002-03,25,0
23,Manitoba Moose,3,4,13,AHL,14,2004-05,27,10
27,Manitoba Moose,7,2,10,AHL,13,2005-06,28,3
16,Manitoba Moose,5,-3,9,AHL,13,2006-07,29,4
14,Skelleftea AIK HK,0,0,1,Sweden,5,2007-08,30,1
6,Farjestads BK Karlstad,0,0,4,Sweden,12,2008-09,31,4
8,SC Bern,2,0,6,Swiss,6,2009-10,32,4
27,SC Bern,3,0,4,Swiss,7,2010-11,33,1
22,Skelleftea AIK,8,0,13,Sweden,14,2011-12,34,5
2,Linkopings HC,2,0,4,Sweden,8,2012-13,35,2
