pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Copper Cliff Jr. Redmen,2,0,2,NBHL,8,1947-48,17,0
63,St. Catharines Teepees,2,0,4,OHA-Jr.,29,1948-49,18,2
102,St. Catharines Teepees,17,0,22,OHA-Jr.,41,1949-50,19,5
6,Boston Olympics,1,0,1,EAHL,2,1949-50,19,0
67,Tulsa/Kansas City,7,0,13,USHL,61,1950-51,20,6
100,Boston Olympics,5,0,5,EAHL,50,1951-52,21,0
103,Troy Uncle Sam Trojans,13,0,16,EAHL,56,1952-53,22,3
133,Chatham/Niagara Falls,10,0,11,OHA-Sr.,43,1953-54,23,1
20,Sudbury Wolves,1,0,1,NOHA,14,1954-55,24,0
10,Sudbury Wolves,0,0,1,NOHA,5,1956-57,26,1
