year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1925-26,17,1,4,0,0,MAHA,1,Tammany Tigers,1
1926-27,18,0,4,1,0,WSrHL,5,Winnipegs,1
1927-28,19,5,0,3,0,WJrHL,5,Elmwood Millionaires,8
1927-28,19,6,12,4,0,WSrHL,6,Winnipeg CPR,10
1928-29,20,10,24,5,0,PCHL,36,Vancouver Lions,15
1929-30,21,11,38,7,0,PCHL,35,Vancouver Lions,18
1930-31,22,0,30,0,0,PCHL,12,Vancouver Lions,0
1930-31,22,7,14,8,0,IHL,19,Detroit Olympics,15
1931-32,23,10,33,6,0,IHL,39,Springfield Indians,16
1932-33,24,15,113,13,0,WCHL,29,Regina/Vancouver Maroons,28
1933-34,25,14,22,13,0,NWHL,32,Vancouver Lions,27
1934-35,26,11,32,17,0,NWHL,36,Seattle Seahawks,28
1935-36,27,23,14,14,0,NWHL,39,Seattle Seahawks,37
1936-37,28,18,12,9,0,PCHL,40,Seattle/Vancouver,27
1937-38,29,14,19,12,0,PCHL,41,Seattle Seahawks,26
1938-39,30,18,6,21,0,PCHL,48,Spokane Clippers,39
1939-40,31,2,12,8,0,PCHL,36,Portland Buckaroos,10
1940-41,32,9,21,14,0,PCHL,47,Spokane Bombers,23
1941-42,33,1,0,5,0,PCHL,10,New Westminster Spitfires,6
1942-43,34,0,0,1,0,PCHL,2,Vancouver St. Regis,1
1943-44,35,0,0,1,0,PCHL,1,Vancouver St. Regis,1
