year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1924-25,16,3,4,2,0,M-Cup,4,Winnipeg Tigers,5
1926-27,18,0,0,0,0,WSrHL,1,Winnipegs,0
1927-28,19,1,6,1,0,WJrHL,2,Elmwood Millionaires,2
1927-28,19,10,0,0,0,M-Cup,3,Elmwood Maple Leafs,10
1928-29,20,1,4,0,0,PCHL,3,Vancouver Lions,1
1929-30,21,1,0,1,0,PCHL,4,Vancouver Lions,2
1930-31,22,0,0,0,0,PCHL,1,Vancouver Lions,0
1932-33,24,4,0,1,0,WCHL,2,Regina/Vancouver Maroons,5
1933-34,25,6,2,2,0,NWHL,7,Vancouver Lions,8
1934-35,26,2,4,1,0,NWHL,5,Seattle Seahawks,3
1935-36,27,3,0,4,0,NWHL,4,Seattle Seahawks,7
1936-37,28,1,0,0,0,PCHL,1,Seattle/Vancouver,1
1937-38,29,0,0,2,0,PCHL,4,Seattle Seahawks,2
1939-40,31,0,2,1,0,PCHL,5,Portland Buckaroos,1
1940-41,32,0,6,1,0,PCHL,4,Spokane Bombers,1
