pim,team,assists,plus_minus,points,league,games_played,year,age,goals
56,Strathroy Blades,35,0,41,ON-Jr.B,39,1976-77,16,6
0,London Knights,0,0,0,OMJHL,1,1976-77,16,0
17,Ottawa 67\'s,17,0,21,OMJHL,65,1977-78,17,4
65,Ottawa 67\'s,51,0,63,OMJHL,67,1978-79,18,12
48,Ottawa 67\'s,96,0,116,OMJHL,66,1979-80,19,20
2,Canada,2,0,2,WJC-A,5,1979-80,19,0
90,New Brunswick Hawks,43,0,56,AHL,70,1980-81,20,13
4,Canada,1,0,1,Can-Cup,8,1987-88,27,0
0,New Haven Nighthawks,0,0,0,AHL,3,1988-89,28,0
0,Peoria Rivermen,5,0,8,IHL,8,1993-94,33,3
31,Denver Grizzlies,43,0,49,IHL,77,1994-95,34,6
18,Baltimore Bandits,12,0,15,AHL,23,1995-96,35,3
2,Chicago Wolves,4,0,5,IHL,8,1995-96,35,1
