average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,22,0,0,NHL,19,11,29,-20,84,8,1,0,2,1983-84,PIT,9,13,[],10.7,,65
,2,0,0,NHL,20,2,7,-8,12,0,0,0,0,1984-85,PIT,0,2,[],0.0,,16
,17,2,0,NHL,21,6,8,1,57,10,1,0,0,1985-86,PIT,11,6,[],19.3,,37
,34,1,1,NHL,22,17,46,-5,138,13,2,0,1,1986-87,PIT,16,18,[],11.6,,72
,9,0,0,NHL,23,5,18,6,18,3,0,1,0,1987-88,PIT,3,6,[],16.7,,17
,58,5,3,NHL,24,26,124,40,130,23,0,6,0,1988-89,PIT,26,32,[],20.0,,76
,39,1,1,NHL,25,18,109,3,127,19,0,0,1,1989-90,PIT,20,19,[],15.7,,78
,42,2,1,NHL,26,22,115,11,131,19,0,0,0,1990-91,PIT,20,22,[],15.3,,79
,35,1,3,NHL,27,14,119,1,122,16,0,2,0,1991-92,PIT,19,16,[],15.6,,78
,18,2,0,NHL,28,9,80,0,88,9,0,0,0,1992-93,TOT,9,9,[],10.2,,62
,14,2,0,NHL,28,6,76,-2,79,8,0,0,0,1992-93,PIT,8,6,[],10.1,,54
,4,0,0,NHL,28,3,4,2,9,1,0,0,0,1992-93,BUF,1,3,[],11.1,,8
,30,2,0,NHL,29,11,126,-11,89,7,5,1,6,1993-94,SJS,12,18,[],13.5,,64
,21,1,0,NHL,30,10,58,13,72,8,0,0,3,1994-95,TOT,8,13,[],11.1,,43
,4,0,0,NHL,30,2,27,4,19,2,0,0,0,1994-95,SJS,2,2,[],10.5,,13
,17,1,0,NHL,30,8,31,9,53,6,0,0,3,1994-95,DET,6,11,[],11.3,,30
,32,2,2,NHL,31,19,66,30,85,7,2,1,1,1995-96,DET,11,21,[],12.9,,71
,12,0,0,NHL,32,8,47,-5,72,4,0,0,0,1996-97,TOT,4,8,[],5.6,,66
,3,0,0,NHL,32,2,27,-3,34,1,0,0,0,1996-97,DET,1,2,[],2.9,,36
,9,0,0,NHL,32,6,20,-2,38,3,0,0,0,1996-97,SJS,3,6,[],7.9,,30
,11,0,0,NHL,33,6,53,2,45,2,0,3,0,1997-98,TOT,2,9,[],4.4,,71
,11,0,0,NHL,33,6,46,7,34,2,0,3,0,1997-98,DAL,2,9,[],5.9,,59
,0,0,0,NHL,33,0,7,-5,11,0,0,0,0,1997-98,NYR,0,0,[],0.0,,12
