average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,5,0,0,NHL,20,0,37,0,0,0,0,0,0,1956-57,TOR,0,5,[],0,,20
,10,0,0,NHL,21,0,91,0,0,0,0,0,0,1957-58,TOR,1,9,"[{'link': '/awards/voting-1958.html#calder', 'name': 'Calder-5'}]",0,,67
,9,0,0,NHL,22,0,87,0,0,0,0,0,0,1958-59,TOR,1,8,[],0,,51
,17,0,0,NHL,23,0,59,0,0,0,0,0,0,1959-60,TOR,8,9,[],0,,61
,15,0,0,NHL,24,0,70,0,0,0,0,0,0,1960-61,TOR,1,14,[],0,,0
,15,0,0,NHL,25,0,94,0,0,0,0,0,0,1961-62,TOR,4,11,[],0,,65
,12,0,0,NHL,26,0,65,0,0,0,0,0,0,1962-63,TOR,4,8,[],0,,48
,18,2,0,NHL,27,0,113,0,0,4,0,0,0,1963-64,TOR,4,14,[],0,,52
,18,0,0,NHL,28,0,160,0,0,0,0,0,0,1964-65,TOR,0,18,"[{'link': '/awards/voting-1965.html#norris', 'name': 'Norris-8'}]",0,,0
,6,0,0,NHL,29,0,68,0,0,0,0,0,0,1965-66,TOR,0,6,[],0,,44
,10,0,0,NHL,30,0,83,0,0,2,0,0,0,1966-67,TOR,2,8,[],0,,54
,13,0,0,NHL,31,6,81,-18,80,3,0,0,4,1967-68,OAK,3,10,[],3.8,,67
,20,0,0,NHL,32,14,121,24,117,4,0,0,2,1968-69,DET,4,16,[],3.4,,76
,19,0,0,NHL,33,17,112,7,112,1,0,0,1,1969-70,DET,1,18,[],0.9,,71
,21,0,0,NHL,34,18,147,15,120,1,0,0,2,1970-71,TOT,1,20,"[{'link': '/awards/voting-1971.html#hart', 'name': 'Hart-6'}, {'link': '/awards/voting-1971.html#norris', 'name': 'Norris-5'}]",0.8,,69
,3,0,0,NHL,34,3,24,-2,16,0,0,0,0,1970-71,DET,0,3,"[{'link': '/awards/voting-1971.html#hart', 'name': 'Hart-6'}, {'link': '/awards/voting-1971.html#norris', 'name': 'Norris-5'}]",0.0,,11
,18,0,0,NHL,34,15,123,17,104,1,0,0,2,1970-71,TOR,1,17,"[{'link': '/awards/voting-1971.html#hart', 'name': 'Hart-6'}, {'link': '/awards/voting-1971.html#norris', 'name': 'Norris-5'}]",1.0,,58
,14,0,0,NHL,35,12,101,8,158,2,0,0,0,1971-72,TOR,2,12,[],1.3,,74
,2,0,0,NHL,36,1,4,-5,5,1,0,0,0,1972-73,TOR,1,1,[],20.0,,5
