pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Toronto Marlboros,1,0,2,OHA-Jr.,16,1952-53,16,1
63,Toronto Marlboros,15,0,17,OHA-Jr.,59,1953-54,17,2
99,Toronto Marlboros,6,0,9,OHA-Jr.,47,1954-55,18,3
93,Toronto Marlboros,14,0,19,OHA-Jr.,48,1955-56,19,5
117,Rochester Americans,13,0,15,AHL,46,1956-57,20,2
