league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,6,0,27,1,0,0,,MNS,[],0.0,0,0,1,0,0,1971-72,,0,6,0,0
NHL,71,1,28,53,8,0,,ATF,[],1.9,1,7,-20,1,0,1972-73,,0,103,0,7
NHL,56,0,29,43,10,1,,TOT,[],4.7,1,8,-10,2,0,1973-74,,1,52,0,7
NHL,18,0,29,8,1,0,,ATF,[],0.0,0,1,-7,0,0,1973-74,,0,13,0,1
NHL,38,0,29,35,9,1,,PIT,[],5.7,1,7,-3,2,0,1973-74,,1,39,0,6
NHL,78,0,30,55,18,0,,PIT,[],5.5,3,15,-2,3,0,1974-75,,0,109,0,15
NHL,57,0,31,30,8,0,,TOT,[],0.0,0,8,-48,0,0,1975-76,,0,46,0,8
NHL,9,0,31,4,0,0,,PIT,[],0.0,0,0,-7,0,0,1975-76,,0,4,0,0
NHL,48,0,31,26,8,0,,WSH,[],0.0,0,8,-41,0,0,1975-76,,0,42,0,8
NHL,22,0,32,15,5,0,,WSH,[],0.0,0,5,-3,0,0,1976-77,,0,20,0,5
NHL,64,0,33,34,12,0,,PIT,[],5.9,2,10,-30,2,0,1977-78,,0,53,0,10
NHL,14,0,34,4,1,0,,PIT,[],0.0,0,1,-4,0,0,1978-79,,0,4,0,1
