assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Saskatoon Empires,1,1925-26,2,1,0,25,0,N-SSHL
0,Saskatoon Sheiks,0,1926-27,4,0,8,26,0,PrHL
1,London Tecumsehs,1,1931-32,6,2,2,31,0,IHL
