shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1927-28,18,0,,0,0,0,0,0,1,CBH,0,27,0,NHL,0,,18,1,[],0
0,1928-29,12,0,,0,0,0,0,0,0,CBH,0,28,0,NHL,0,,10,0,[],0
