pim,team,assists,plus_minus,points,league,games_played,year,age,goals
32,Hawkesbury Hawks,30,0,43,ON-Jr.A,37,1981-82,16,13
33,Ottawa 67\'s,86,0,111,OHL,70,1982-83,17,25
58,Ottawa 67\'s,68,0,95,OHL,67,1983-84,18,27
6,Canada,0,0,0,WJC-A,7,1983-84,18,0
15,Ottawa 67\'s,27,0,40,OHL,28,1984-85,19,13
0,Nova Scotia Oilers,0,0,0,AHL,4,1985-86,20,0
4,Nova Scotia Oilers,8,0,10,AHL,19,1986-87,21,2
4,Canada,6,0,9,Nat-Tm,12,1986-87,21,3
6,Saginaw Generals,13,0,15,IHL,10,1986-87,21,2
59,Saginaw Hawks,37,0,46,IHL,60,1987-88,22,9
80,Saginaw Hawks,64,0,80,IHL,72,1988-89,23,16
56,Indianapolis Ice,46,0,57,IHL,75,1989-90,24,11
20,HC Alleghe,52,0,75,Italy,36,1990-91,25,23
16,HC Alleghe,28,0,41,Alpenliga,18,1991-92,26,13
10,HC Alleghe,18,0,29,Italy,18,1991-92,26,11
12,HC Alleghe,40,0,59,Alpenliga,32,1992-93,27,19
4,HC Alleghe,22,0,28,Italy,16,1992-93,27,6
12,ESV Kaufbeuren,9,0,17,Germany,33,1993-94,28,8
16,Indianapolis Ice,13,0,15,IHL,29,1994-95,29,2
46,Indianapolis Ice,16,0,21,IHL,56,1995-96,30,5
11,Indianapolis Ice,4,0,4,IHL,10,1996-97,31,0
