giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,2,0,23,0,0,4,0,0,0,36,BUF,0,0,[],0.0,0,0,-1,0,0,0,2001-02,0,18:10,0,0,0,0
0,NHL,46,0,24,0,0,37,13,0,4,914,BUF,0,0,[],8.1,2,10,-3,3,0,0,2002-03,0,19:53,1,28,1,5
0,NHL,72,0,25,0,0,63,10,0,0,1323,BUF,0,0,[],1.6,1,9,5,1,0,0,2003-04,0,18:23,0,26,0,9
0,NHL,82,1,27,0,0,79,21,0,1,1668,BUF,0,0,[],7.6,5,15,10,6,0,1,2005-06,0,20:21,0,74,3,11
0,NHL,47,0,28,0,0,34,14,0,0,993,BUF,0,0,[],11.8,4,10,19,4,0,0,2006-07,0,21:07,0,34,0,10
50,NHL,71,0,29,0,148,70,18,33,1,1494,BUF,16,0,[],1.4,1,17,5,1,0,0,2007-08,117,21:02,0,48,2,14
47,NHL,66,1,30,0,80,35,12,48,1,1216,BUF,17,0,[],2.9,1,11,-2,1,0,0,2008-09,81,18:26,0,36,0,10
54,NHL,82,0,31,0,132,53,20,63,0,1690,BUF,22,0,[],7.5,4,16,13,4,0,0,2009-10,94,20:37,0,32,1,15
44,NHL,82,2,32,0,202,102,16,67,2,1848,NJD,26,0,[],4.9,4,11,-6,5,0,1,2010-11,74,22:32,0,40,0,9
19,NHL,39,0,33,0,95,43,6,32,1,831,NJD,19,0,[],0.0,0,6,-11,0,0,0,2011-12,41,21:19,0,16,0,5
7,NHL,25,0,34,0,76,22,4,15,1,439,NJD,6,0,[],4.5,1,3,0,1,0,0,2012-13,15,17:34,0,10,0,2
32,NHL,64,0,35,0,94,40,8,39,0,1216,BUF,28,100.0,[],5.0,2,6,-21,2,1,0,2013-14,76,19:00,0,34,0,6
