giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,80,2,23,0,0,72,16,0,3,1198,TOT,0,0,[],2.8,1,14,-3,2,0,0,2006-07,0,14:59,1,176,0,11
0,NHL,62,2,23,0,0,55,14,0,3,872,ANA,0,0,[],3.6,1,12,5,2,0,0,2006-07,0,14:04,1,140,0,9
0,NHL,18,0,23,0,0,17,2,0,0,326,TBL,0,0,[],0.0,0,2,-8,0,0,0,2006-07,0,18:08,0,36,0,2
57,NHL,77,1,24,0,145,69,21,125,1,1634,TBL,42,0,[],5.8,4,17,-2,4,0,0,2007-08,97,21:13,0,154,1,15
30,NHL,77,0,25,0,99,39,10,79,0,1149,TOT,19,0,[],0.0,0,10,5,0,0,0,2008-09,51,14:55,0,196,0,10
0,NHL,1,0,25,0,1,0,0,1,0,14,TBL,2,0,[],0,0,0,-1,0,0,0,2008-09,1,14:04,0,0,0,0
30,NHL,76,0,25,0,98,39,10,78,0,1135,VAN,17,0,[],0.0,0,10,6,0,0,0,2008-09,50,14:56,0,196,0,10
24,NHL,65,0,26,0,100,37,8,112,0,1106,VAN,10,0,[],5.4,2,6,15,2,0,0,2009-10,52,17:01,0,79,1,5
50,NHL,80,0,27,0,105,50,9,164,0,1369,NSH,30,0,[],4.0,2,7,1,2,0,0,2010-11,80,17:07,0,83,0,7
33,NHL,76,0,28,0,228,114,20,138,1,1461,COL,28,0,[],2.6,2,17,2,3,0,0,2011-12,86,19:13,1,105,1,15
11,NHL,28,0,29,0,66,28,4,42,0,434,COL,9,0,[],0.0,0,4,0,0,0,0,2012-13,36,15:30,0,60,0,4
9,NHL,45,0,30,0,57,16,3,56,0,507,CGY,3,0,[],0.0,0,3,-8,0,0,0,2013-14,38,11:16,0,58,0,3
3,NHL,9,0,31,0,5,4,1,36,0,121,FLA,0,0,[],0.0,0,1,-4,0,0,0,2014-15,12,13:29,0,5,0,1
