pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Regina Pats,0,0,0,WHL,3,1996-97,16,0
4,Kootenay Ice,0,0,0,WHL,4,1998-99,18,0
59,Kootenay Ice,2,11,3,WHL,21,1999-00,19,1
34,Kootenay Ice,1,9,1,WHL,11,2000-01,20,0
16,Charlotte Checkers,2,0,2,ECHL,5,2001-02,21,0
34,Reading Royals,5,0,6,ECHL,15,2003-04,23,1
29,Hershey Bears,1,8,1,AHL,21,2005-06,25,0
8,Hershey Bears,2,3,2,AHL,6,2006-07,26,0
14,Hershey Bears,2,10,2,AHL,22,2008-09,28,0
6,Peoria Rivermen,0,-2,0,AHL,4,2010-11,30,0
