year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1924-25,19,0,2,0,0,N-SSHL,5,Univerity of Saskatchewan,0
1925-26,20,0,0,1,0,N-SSHL,1,Univerity of Saskatchewan,1
1926-27,21,4,14,2,0,PrHL,20,Saskatoon Sheiks,6
1927-28,22,5,32,4,0,PrHL,12,Saskatoon Sheiks,9
1928-29,23,9,75,6,0,Can-Pro,22,Kitchener Flying Dutchmen,15
1930-31,25,0,4,3,0,IHL,4,London Tecumsehs,3
1931-32,26,3,14,2,0,IHL,22,Pittsburgh Yellowjackets,5
1932-33,27,19,26,15,0,IHL,44,Syracuse Stars,34
1933-34,28,21,54,19,0,IHL,43,Syracuse Stars,40
1934-35,29,7,39,9,0,IHL,39,2 Teams,16
1934-35,29,5,21,7,0,IHL,19,Syracuse Stars,12
1934-35,29,2,18,2,0,IHL,20,Buffalo Bisons,4
1935-36,30,0,4,3,0,IHL,17,2 Teams,3
1935-36,30,0,0,0,0,IHL,12,Buffalo Bisons,0
1935-36,30,0,4,3,0,IHL,5,Rochester Cardinals,3
