year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1977-78,16,30,15,20,0,ON-Jr.A,31,Markham Waxers,50
1978-79,17,32,138,65,0,OMJHL,68,Niagara Falls Flyers,97
1979-80,18,43,102,76,0,OMJHL,67,Niagara Falls Flyers,119
1980-81,19,50,108,92,0,OMJHL,58,Niagara Falls Flyers,142
1981-82,20,21,142,41,0,AHL,73,New Brunswick Hawks,62
1988-89,27,21,129,57,0,IHL,65,Saginaw Hawks,78
1989-90,28,25,71,29,0,AHL,54,Rochester Americans,54
1990-91,29,22,137,29,0,AHL,65,Rochester Americans,51
1991-92,30,6,88,22,0,AHL,45,Rochester Americans,28
1992-93,31,18,0,35,0,Austria,51,EK Zell am See,53
