assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Hamilton Red Wings,1,1960-61,12,2,4,18,0,OHA-Jr.
6,Hamilton Red Wings,4,1961-62,10,10,13,19,0,OHA-Jr.
7,Hamilton Red Wings,7,1961-62,14,14,22,19,0,M-Cup
0,Hamilton Red Wings,2,1962-63,3,2,0,20,0,OHA-Jr.
