league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,2,1,24,4,2,0,,PHI,[],50.0,1,0,1,2,1,1982-83,,0,2,0,0
NHL,73,6,25,185,76,5,,PHI,"[{'link': '/awards/voting-1984.html#calder', 'name': 'Calder-4'}]",16.8,22,45,31,31,3,1983-84,,6,47,0,40
NHL,73,5,26,174,74,4,,PHI,"[{'link': '/awards/voting-1985.html#hart', 'name': 'Hart-15'}, {'link': '/awards/voting-1985.html#selke', 'name': 'Selke-7'}]",17.2,25,44,43,30,4,1984-85,,1,59,7,33
NHL,79,2,27,181,69,8,,PHI,"[{'link': '/awards/voting-1986.html#selke', 'name': 'Selke-8'}]",14.9,19,42,20,27,6,1985-86,,2,49,4,30
NHL,75,5,28,155,70,5,,PHI,"[{'link': '/awards/selke.html#1987', 'name': None}]",16.1,21,45,47,25,3,1986-87,,1,53,8,32
NHL,68,3,29,125,51,3,,PHI,"[{'link': '/awards/voting-1988.html#selke', 'name': 'Selke-7'}]",15.2,13,32,17,19,5,1987-88,,1,32,2,27
NHL,69,4,30,81,35,0,,PHI,[],22.2,12,17,4,18,5,1988-89,,1,49,4,13
NHL,60,1,31,88,42,2,,TOT,"[{'link': '/awards/voting-1990.html#selke', 'name': 'Selke-21'}]",17.0,14,27,16,15,1,1989-90,,0,24,0,25
NHL,28,1,31,46,17,0,,PHI,"[{'link': '/awards/voting-1990.html#selke', 'name': 'Selke-21'}]",19.6,9,8,5,9,0,1989-90,,0,12,0,8
NHL,32,0,31,42,25,2,,BOS,"[{'link': '/awards/voting-1990.html#selke', 'name': 'Selke-21'}]",14.3,5,19,11,6,1,1989-90,,0,12,0,17
NHL,31,0,32,60,20,0,,BOS,[],13.3,6,12,5,8,2,1990-91,,0,25,1,11
NHL,18,1,33,31,8,1,,BOS,[],12.9,3,4,-2,4,1,1991-92,,0,18,0,3
NHL,84,0,34,112,49,2,,BOS,"[{'link': '/awards/clancy.html#1993', 'name': None}, {'link': '/awards/voting-1993.html#selke', 'name': 'Selke-2'}]",14.3,11,33,29,16,5,1992-93,,0,62,4,27
NHL,63,0,35,64,25,0,,WSH,[],9.4,5,19,-1,6,1,1993-94,,0,52,1,18
NHL,29,0,36,30,9,0,,WSH,[],13.3,2,5,2,4,2,1994-95,,0,10,0,5
