year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,17,1,10,2,0,CIS,17,SKA St. Petersburg,3
1993-94,18,5,18,3,0,CIS,23,SKA St. Petersburg,8
1994-95,19,2,10,1,0,CIS,10,SKA St. Petersburg,3
1994-95,19,4,15,10,0,CHL,18,Fort Worth Fire,14
1995-96,20,31,84,25,0,IHL,65,Kansas City Blades,56
1996-97,21,26,59,32,0,AHL,75,Kentucky Thoroughblades,58
1997-98,22,32,56,52,2,AHL,79,Kentucky Thoroughblades,84
1998-99,23,11,38,9,0,Russia,38,3 Teams,20
1998-99,23,0,0,0,0,Russia,0,Dynamo Moscow,0
1998-99,23,3,8,1,0,Russia,13,Torpedo Yaroslavl,4
1998-99,23,8,30,8,0,Russia,25,SKA St. Petersburg,16
1999-00,24,0,0,0,0,Russia,0,Dynamo Moscow,0
1999-00,24,16,35,26,-4,UHL,41,Adirondack IceHawks,42
1999-00,24,4,8,9,9,IHL,20,Long Beach Ice Dogs,13
2000-01,25,6,24,16,0,Germany,55,Schwenninger Wild Wings,22
2000-01,25,0,0,0,0,Russia,0,2 Teams,0
2000-01,25,0,0,0,0,Russia,0,Vityaz Podolsk,0
2000-01,25,0,0,0,0,Russia,0,Dynamo Moscow,0
2001-02,26,0,0,0,0,Russia,0,2 Teams,0
2001-02,26,0,0,0,0,Russia,0,Dynamo Moscow,0
2001-02,26,0,0,0,0,Russia,0,CSKA Moscow,0
2002-03,27,0,0,0,0,Russia,0,Krylja Sovetov Moscow,0
2004-05,29,0,0,0,0,Russia,0,Khimik Moscow Region (Voskresensk),0
2005-06,30,0,0,0,0,Russia,0,Khimik Moscow Region,0
