league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,9,0,20,10,5,0,,SJS,[],30.0,1,2,-5,3,0,1995-96,,2,2,0,2
NHL,2,0,21,0,1,0,,SJS,[],0,0,1,1,0,0,1996-97,,0,0,0,1
