pim,team,assists,plus_minus,points,league,games_played,year,age,goals
64,Prince Albert Midget Raiders,30,0,63,SMHL,26,1983-84,16,33
0,Prince Albert Raiders,0,0,1,WHL,2,1983-84,16,1
54,Prince Albert Raiders,20,0,43,WHL,70,1984-85,17,23
62,Prince Albert Raiders,53,0,106,WHL,68,1985-86,18,53
40,Prince Albert Raiders,62,0,113,WHL,64,1986-87,19,51
2,Canada,5,0,11,WJC-A,6,1986-87,19,6
35,Moncton Hawks,18,0,29,AHL,30,1987-88,20,11
2,Moncton Hawks,2,0,10,AHL,7,1988-89,21,8
43,Fort Wayne Komets,28,0,50,IHL,42,1995-96,28,22
62,Michigan K-Wings,34,0,58,IHL,81,1996-97,29,24
