giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,5,0,25,0,6,4,2,4,0,66,NYR,0,0,[],25.0,1,1,-1,1,0,0,2008-09,8,13:15,0,0,0,1
2,NHL,3,0,26,0,4,2,0,2,0,36,NYR,1,0,[],0.0,0,0,0,0,0,0,2009-10,0,12:07,0,2,0,0
0,NHL,1,0,27,0,1,1,0,1,0,17,PIT,0,0,[],0.0,0,0,0,0,0,0,2010-11,2,16:43,0,0,0,0
40,NHL,62,0,28,0,216,98,21,90,10,1237,EDM,31,0,[],4.1,3,17,-16,4,0,0,2011-12,79,19:57,1,24,0,7
20,NHL,33,0,29,0,84,36,4,50,1,576,EDM,8,0,[],8.3,3,1,8,3,0,0,2012-13,36,17:27,0,6,0,0
6,NHL,19,0,30,0,26,17,5,20,2,262,TOT,6,0,[],0.0,0,5,-1,0,0,0,2013-14,18,13:46,0,21,0,3
6,NHL,16,0,30,0,23,16,5,16,2,220,EDM,4,0,[],0.0,0,5,0,0,0,0,2013-14,17,13:47,0,21,0,3
0,NHL,3,0,30,0,3,1,0,4,0,41,BOS,2,0,[],0.0,0,0,-1,0,0,0,2013-14,1,13:45,0,0,0,0
5,NHL,6,0,31,0,6,2,0,7,0,58,CGY,1,0,[],0.0,0,0,-1,0,0,0,2014-15,6,9:40,0,0,0,0
0,NHL,1,0,32,0,1,0,0,0,0,15,NSH,0,0,[],0,0,0,0,0,0,0,2015-16,1,14:44,0,0,0,0
