year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,16,10,0,38,0,MWEHL,58,Detroit Honeybaked,48
2000-01,17,0,6,0,0,U-17,13,U.S. National Team Development Program,0
2000-01,17,4,20,4,0,NAHL,53,U.S. National Team Development Program,8
2001-02,18,4,49,6,0,U-18,38,U.S. National Team Development Program,10
2001-02,18,2,12,2,0,USHL,13,U.S. National Team Development Program,4
2001-02,18,0,4,3,0,NAHL,10,U.S. National Team Development Program,3
2001-02,18,0,29,2,6,WJ18-A,8,United States,2
2002-03,19,4,30,4,0,CCHA,35,Michigan State Spartans,8
2003-04,20,0,63,8,0,CCHA,38,Michigan State Spartans,8
2003-04,20,0,6,0,1,WJC-A,6,United States,0
2004-05,21,0,73,6,0,CCHA,32,Michigan State Spartans,6
2005-06,22,4,117,18,0,CCHA,45,Michigan State Spartans,22
2006-07,23,2,21,8,10,AHL,30,Hartford Wolf Pack,10
2006-07,23,6,56,13,6,ECHL,43,Charlotte Checkers,19
2007-08,24,5,102,27,33,AHL,80,Hartford Wolf Pack,32
2008-09,25,10,82,22,3,AHL,67,Hartford Wolf Pack,32
2009-10,26,4,54,24,17,AHL,69,Hartford Wolf Pack,28
2010-11,27,7,52,30,25,AHL,75,Wilkes-Barre Penguins,37
2012-13,29,1,10,3,0,Austria,17,UPC Vienna Capitals,4
2013-14,30,0,4,1,-5,AHL,6,Oklahoma City Barons,1
2014-15,31,0,18,10,10,AHL,25,Adirondack Flames,10
