average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:03,0,0,0,0,0,NHL,21,0,0,2,-2,0,0,0,0,0,0,0,0,2003-04,SJS,0,0,0,0,0,13,1,[]
15:46,0,69,3,0,0,NHL,23,29,0,30,11,203,0,18,0,8,0,14,0,2005-06,BOS,26,0,43,0,12.8,1293,82,"[{'link': '/awards/voting-2006.html#calder', 'name': 'Calder-5'}]"
16:23,0,46,2,1,0,NHL,24,20,0,29,-17,182,0,15,0,1,1,8,0,2006-07,TOT,17,0,29,0,9.3,1327,81,[]
16:04,0,34,1,1,0,NHL,24,13,0,25,-17,139,0,11,0,1,1,7,0,2006-07,BOS,13,0,21,0,9.4,996,62,[]
17:25,0,12,1,0,0,NHL,24,7,0,4,0,43,0,4,0,0,0,1,0,2006-07,STL,4,0,8,0,9.3,331,19,[]
17:57,379,65,9,0,20,NHL,25,14,105,20,1,207,44.5,32,131,11,0,8,33,2007-08,STL,43,55,22,33,20.8,1471,82,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2008.html#byng', 'name': 'Byng-7'}]"
19:08,415,72,11,0,20,NHL,26,20,155,26,-20,220,49.2,17,160,16,0,19,40,2008-09,STL,33,49,39,47,15.0,1570,82,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-2009.html#byng', 'name': 'Byng-16'}]"
16:47,374,42,3,0,18,NHL,27,20,138,26,1,197,44.4,12,173,2,0,8,46,2009-10,STL,14,76,28,31,7.1,1377,82,[]
17:00,321,55,3,0,33,NHL,28,31,136,36,13,178,42.5,11,184,6,0,7,30,2010-11,TOT,17,67,38,29,9.6,1410,0,[]
17:10,257,41,2,0,20,NHL,28,24,56,30,11,132,41.5,8,79,4,0,5,21,2010-11,STL,12,56,29,18,9.1,1065,62,[]
16:28,64,14,1,0,13,NHL,28,7,80,6,2,46,43.2,3,105,2,0,2,9,2010-11,BUF,5,11,9,11,10.9,346,21,[]
13:10,170,23,0,0,24,NHL,29,9,126,6,2,100,47.2,6,141,2,0,6,18,2011-12,BUF,8,29,15,26,8.0,856,65,"[{'link': '/awards/voting-2012.html#byng', 'name': 'Byng-31'}]"
18:13,189,35,1,0,20,NHL,30,13,4,16,-6,97,25.0,9,12,1,0,12,19,2012-13,NYI,10,44,25,40,10.3,874,0,[]
17:03,306,36,1,1,35,NHL,31,14,37,28,-6,176,53.6,18,32,2,0,1,38,2013-14,FLA,21,46,15,29,11.9,1329,78,[]
15:39,261,38,4,0,38,NHL,32,20,97,20,11,151,56.1,9,76,5,0,4,41,2014-15,FLA,14,60,24,31,9.3,1221,78,[]
11:58,169,24,1,0,17,NHL,33,13,9,12,-6,85,64.3,6,5,2,0,3,25,2015-16,TOR,8,20,16,19,9.4,718,60,[]
