average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
9:45,2,1,0,0,0,NHL,24,1,0,0,1,1,0.0,0,2,0,0,0,1,2014-15,COL,0,1,1,0,0.0,10,1,[]
8:34,11,2,0,0,4,NHL,25,1,24,0,-1,3,53.3,0,21,0,0,1,0,2015-16,COL,0,8,2,1,0.0,77,9,[]
