year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,15,0,0,0,0,GTHL,31,Toronto Jr. Canadiens,48
2004-05,16,10,35,12,4,OHL,59,Ottawa 67\'s,22
2005-06,17,26,113,31,-11,OHL,65,Ottawa 67\'s,57
2005-06,17,2,10,1,-2,WJ18-A,7,Canada,3
2006-07,18,46,49,43,-4,OHL,68,Ottawa 67\'s,89
2006-07,18,1,4,1,-1,AHL,4,Worcester Sharks,2
2007-08,19,29,54,29,10,OHL,51,Ottawa 67\'s,58
2007-08,19,0,0,2,-4,AHL,8,Worcester Sharks,2
2008-09,20,19,52,11,4,AHL,47,Worcester Sharks,30
2009-10,21,7,15,14,5,AHL,27,Worcester Sharks,21
2010-11,22,9,27,11,-7,AHL,30,Worcester Sharks,20
