average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,20,1,6,0,5,2,0,0,0,1985-86,NYI,2,1,[],40.0,,11
,17,1,0,NHL,21,9,89,-17,59,7,0,1,0,1986-87,NYI,7,10,[],11.9,,77
,22,2,0,NHL,22,15,99,8,65,5,1,0,1,1987-88,NYI,6,16,[],9.2,,77
,21,1,0,NHL,23,16,83,5,51,5,0,0,0,1988-89,TOT,5,16,[],9.8,,68
,5,0,0,NHL,23,4,21,0,14,1,0,0,0,1988-89,NYI,1,4,[],7.1,,19
,16,1,0,NHL,23,12,62,5,37,4,0,0,0,1988-89,CHI,4,12,[],10.8,,49
,2,0,0,NHL,24,1,8,1,7,1,0,0,0,1989-90,CHI,1,1,[],14.3,,6
,34,1,2,NHL,25,18,183,17,117,14,0,0,0,1990-91,STL,16,18,"[{'link': '/awards/voting-1991.html#selke', 'name': 'Selke-9'}]",13.7,,79
,32,1,0,NHL,26,22,167,12,101,7,0,2,1,1991-92,STL,7,25,"[{'link': '/awards/voting-1992.html#selke', 'name': 'Selke-29'}]",6.9,,79
,19,0,1,NHL,27,8,63,0,61,8,0,2,0,1992-93,STL,9,10,[],14.8,,53
,28,0,1,NHL,28,15,99,-17,129,11,1,0,0,1993-94,TOT,13,15,[],10.1,,83
,9,0,1,NHL,28,7,44,-14,73,1,0,0,0,1993-94,STL,2,7,[],2.7,,46
,19,0,0,NHL,28,8,55,-3,56,10,1,0,0,1993-94,QUE,11,8,[],19.6,,37
,27,1,1,NHL,29,15,33,14,66,11,0,0,0,1994-95,QUE,12,15,[],18.2,,47
,1,0,0,NHL,30,1,15,-6,9,0,0,0,0,1995-96,DAL,0,1,[],0.0,,13
,12,2,0,NHL,31,7,41,5,50,5,0,0,0,1996-97,DAL,5,7,[],10.0,,46
,7,1,0,NHL,32,4,57,-4,40,3,0,0,0,1997-98,DAL,3,4,[],7.5,,58
12:36,3,0,0,NHL,33,2,35,-13,47,1,0,0,0,1998-99,CGY,1,2,[],2.1,517,41
9:51,4,0,0,NHL,34,3,26,-3,26,1,0,0,0,1999-00,STL,1,3,[],3.8,266,27
