year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1944-45,19,19,4,19,0,S-SJHL,15,Moose Jaw Canucks,38
1945-46,20,0,4,2,0,WCSHL,4,Regina Capitals,2
1945-46,20,18,10,22,0,EAHL,36,Boston Olympics,40
1946-47,21,10,14,13,0,AHL,27,Hershey Bears,23
1947-48,22,21,25,27,0,AHL,63,Hershey Bears,48
1948-49,23,25,33,23,0,AHL,58,Hershey Bears,48
1949-50,24,12,38,22,0,AHL,70,Hershey Bears,34
1950-51,25,9,32,27,0,AHL,57,Hershey Bears,36
1951-52,26,17,67,38,0,PCHL,70,Tacoma Rockets,55
1952-53,27,25,34,30,0,WHL,70,Tacoma Rockets,55
1953-54,28,28,48,23,0,WHL,70,Seattle Bombers,51
1954-55,29,12,32,20,0,WHL,70,Victoria Cougars,32
1955-56,30,11,51,25,0,WHL,65,Victoria/Vancouver,36
1956-57,31,15,23,28,0,OSHL,39,Vernon/Kamloops,43
1957-58,32,13,19,26,0,OSHL,47,Kamloops Chiefs,39
