pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Port Arthur Bruins,4,0,10,TBJHL,8,1944-45,15,6
4,Port Arthur Bruins,4,0,12,M-Cup,10,1944-45,15,8
0,Port Arthur Bruins,11,0,17,TBJHL,7,1945-46,16,6
0,Port Arthur Flyers,1,0,8,TBSHL,5,1945-46,16,7
2,Oshawa Generals,6,0,6,OHA-Jr.,5,1946-47,17,0
0,Oshawa Generals,2,0,4,OHA-Jr.,5,1947-48,18,2
5,Cleveland Barons,2,0,5,AHL,9,1949-50,20,3
2,Cleveland Barons,3,0,7,AHL,11,1950-51,21,4
0,Seattle Ironmen,1,0,1,PCHL,2,1951-52,22,0
0,Cleveland Barons,1,0,3,AHL,11,1952-53,23,2
2,Cleveland Barons,1,0,2,AHL,6,1953-54,24,1
