giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,12,0,22,0,0,4,0,0,0,,BOS,0,0,[],0.0,0,0,-5,0,0,0,1995-96,0,,0,4,0,0
0,NHL,63,0,23,0,0,66,17,0,1,,TOT,0,0,[],4.5,3,14,-24,3,0,0,1996-97,0,,0,91,1,12
0,NHL,54,0,23,0,0,56,11,0,1,,BOS,0,0,[],5.4,3,8,-26,3,0,0,1996-97,0,,0,71,1,6
0,NHL,9,0,23,0,0,10,6,0,0,,VAN,0,0,[],0.0,0,6,2,0,0,0,1996-97,0,,0,20,0,6
0,NHL,77,1,24,0,0,45,7,0,0,,VAN,0,0,[],6.7,3,4,-3,3,0,0,1997-98,0,,0,134,0,4
0,NHL,57,0,25,0,0,33,2,0,0,392,VAN,0,0,[],0.0,0,2,-12,0,0,0,1998-99,0,6:53,0,54,0,2
0,NHL,27,0,26,0,0,38,5,0,0,351,ATL,0,0,[],5.3,2,3,-5,2,0,0,1999-00,0,13:01,0,66,0,3
0,NHL,70,0,27,0,0,156,22,0,7,1522,ATL,0,0,[],5.8,5,13,-23,9,0,0,2000-01,0,21:45,4,137,0,6
0,NHL,73,1,28,0,0,101,10,0,1,1320,EDM,0,0,[],5.0,5,5,10,5,0,0,2001-02,0,18:05,0,108,1,3
0,NHL,76,0,29,0,0,126,26,0,2,1694,EDM,0,0,[],4.0,1,21,13,5,0,3,2002-03,0,22:17,1,96,3,16
0,NHL,82,1,30,0,0,153,28,0,8,1890,EDM,0,0,[],3.9,5,22,17,6,0,0,2003-04,0,23:03,1,86,0,14
0,NHL,82,1,32,0,0,140,28,0,6,1712,EDM,0,0,[],5.7,7,20,10,8,0,0,2005-06,0,20:53,1,84,0,14
0,NHL,58,0,33,0,0,71,17,0,2,1240,EDM,0,0,[],2.8,2,15,-5,2,0,0,2006-07,0,21:23,0,97,0,13
84,NHL,82,0,34,0,170,73,16,81,0,1806,EDM,33,100.0,[],9.6,6,9,-14,7,1,0,2007-08,187,22:01,1,121,0,9
72,NHL,80,0,35,0,169,78,14,98,0,1584,EDM,26,0,[],2.6,2,12,-5,2,0,0,2008-09,157,19:48,0,92,0,12
33,NHL,58,0,36,0,126,61,10,54,2,1085,TOT,12,0,[],1.6,0,9,-27,1,0,0,2009-10,115,18:42,1,75,0,7
32,NHL,40,0,36,0,89,45,7,44,1,754,EDM,7,0,[],0.0,0,7,-19,0,0,0,2009-10,90,18:51,0,59,0,6
1,NHL,18,0,36,0,37,16,3,10,1,331,CGY,5,0,[],6.3,0,2,-8,1,0,0,2009-10,25,18:23,1,16,0,1
13,NHL,39,0,37,0,55,23,10,42,0,574,CGY,11,100.0,[],13.0,2,7,6,3,1,1,2010-11,48,14:43,0,24,0,7
32,NHL,65,0,38,0,135,67,8,55,0,1110,NYI,28,100.0,[],0.0,0,8,-19,0,1,0,2011-12,140,17:05,0,53,0,8
