average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,19,2,2,-1,1,0,0,0,0,1982-83,QUE,0,2,[],0.0,,7
,17,1,0,NHL,20,8,59,10,58,8,0,1,0,1983-84,QUE,8,9,[],13.8,,57
,42,3,0,NHL,21,26,168,12,104,14,0,1,1,1984-85,QUE,14,28,[],13.5,,77
,43,2,2,NHL,22,20,203,-2,136,17,0,4,0,1985-86,QUE,19,24,"[{'link': '/awards/voting-1986.html#selke', 'name': 'Selke-17'}]",14.0,,80
,39,3,0,NHL,23,25,267,-5,118,13,0,1,0,1986-87,QUE,13,26,"[{'link': '/awards/voting-1987.html#selke', 'name': 'Selke-32'}]",11.0,,76
,17,0,0,NHL,24,7,164,-29,82,6,1,1,2,1987-88,QUE,7,10,[],8.5,,0
,40,1,0,NHL,25,17,163,-14,97,10,5,4,4,1988-89,QUE,15,25,[],15.5,,79
,22,0,1,NHL,26,12,234,-24,68,7,0,1,1,1989-90,QUE,8,14,[],11.8,,71
,16,0,1,NHL,27,13,144,-18,66,2,0,0,0,1990-91,TOT,3,13,[],4.5,,62
,11,0,1,NHL,27,8,91,-19,57,2,0,0,0,1990-91,QUE,3,8,[],5.3,,49
,5,0,0,NHL,27,5,53,1,9,0,0,0,0,1990-91,CHI,0,5,[],0.0,,13
,2,0,0,NHL,28,2,54,-3,7,0,0,0,0,1991-92,TOT,0,2,[],0.0,,14
,0,0,0,NHL,28,0,6,-3,1,0,0,0,0,1991-92,CHI,0,0,[],0.0,,2
,2,0,0,NHL,28,2,48,0,6,0,0,0,0,1991-92,HAR,0,2,[],0.0,,12
,2,0,0,NHL,29,1,40,-2,8,1,0,0,0,1992-93,HAR,1,1,[],12.5,,21
