bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,EJC-A,3,Finland,180,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1973-74,0,3.00,0,0
0,Finland,15,Ilves Tampere,0,17,0,0,0,47,0,0,0,0,0,0,0,0,0,0,1974-75,0,0,0,0
0,WJC-A,5,Finland,300,17,3,0,0,14,0,0,1,0,1,0,0,0,0,0,1974-75,0,2.80,0,0
0,Finland,16,Ilves Tampere,0,18,0,0,0,63,0,0,0,2,0,0,0,0,0,0,1975-76,0,0,0,0
0,EJC-A,4,Finland,240,18,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1975-76,0,4.00,0,0
0,Can-Cup,2,Finland,80,19,1,0,0,14,0,0,0,0,1,0,0,0,0,0,1976-77,0,10.50,0,0
0,CHL,2,Tulsa Oilers,92,20,1,0,0,6,0,0,0,0,1,0,0,0,0,0,1977-78,0,3.91,0,0
0,CHL,20,Tulsa Oilers,1196,22,7,0,0,56,0,0,2,2,10,0,0,0,0,0,1979-80,0,2.81,0,0
0,CHL,5,Tulsa Oilers,298,23,2,0,0,10,0,0,0,1,3,0,0,0,0,0,1980-81,0,2.01,0,0
0,Can-Cup,2,Finland,120,24,2,0,0,15,0,0,0,0,0,0,0,0,0,0,1981-82,0,7.50,0,0
0,CHL,50,Tulsa Oilers,2963,24,23,0,0,195,0,0,0,0,26,0,0,0,0,0,1981-82,0,3.95,0,0
0,CHL,28,Birmingham South Stars,1614,25,10,0,0,89,0,0,0,1,17,0,0,0,0,0,1982-83,0,3.31,0,0
0,AHL,31,New Haven Nighthawks,1701,26,10,0,0,110,0,0,1,0,16,0,0,0,0,0,1983-84,0,3.88,0,0
0,Finland,26,Tappara Tampere,0,27,0,0,0,101,0,0,0,0,0,0,0,0,0,0,1984-85,0,0,0,0
0,Finland,33,Tappara Tampere,0,28,0,0,0,107,0,0,0,0,0,0,0,0,0,0,1985-86,0,0,0,0
0,Finland,33,Tappara Tampere,1904,29,11,0,0,98,0,0,3,3,19,0,0,0,0,0,1986-87,0,3.09,0,0
