year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2009-10,15,16,26,23,0,QMEAA,33,Rive-Sud Coll\xc3\xa8ge Fran\xc3\xa7ais Espoir,39
2010-11,16,0,0,0,-2,QMJHL,2,Val-d\'Or Foreurs,0
2010-11,16,20,42,24,0,QMAAA,37,Coll\xc3\xa8ge Charles-L. Riverains,44
2011-12,17,22,39,29,-11,QMJHL,63,Val-d\'Or Foreurs,51
2011-12,17,1,0,0,-2,WJC-18,7,Canada U18,1
2012-13,18,50,71,39,21,QMJHL,67,Val-d\'Or Foreurs,89
2012-13,18,0,0,1,-1,Jr Super Ser,2,QMJHL All-Stars,1
2013-14,19,57,75,63,34,QMJHL,57,Val-d\'Or Foreurs,120
2013-14,19,1,4,3,-2,M-Cup,4,Val-d\'Or Foreurs,4
2013-14,19,2,4,1,3,Jr Super Ser,2,QMJHL All-Stars,3
2013-14,19,5,0,6,6,WJC-20,7,Canada U20,11
2014-15,20,15,64,18,5,AHL,62,Grand Rapids Griffins,33
2015-16,21,21,32,24,13,AHL,60,Grand Rapids Griffins,45
2016-17,22,8,6,2,2,AHL,10,Grand Rapids Griffins,10
